ID_LOJA,TIPO_RELACIONAMENTO,ESTADO_LOJA,CATEGORIA_PRODUTO,RENDA_ESPERADA,ESTRATEGIA_VENDAS,AVAL_SATISFACAO,VL_LIMITE_CREDITO_INICIAL_BANCO,REGIAO_LOJA,VL_FINANCEIRO_BCB,VL_OPERACAO_CARTAO_CREDITO,VL_LIMITE_CREDITO_BCB,PONTUACAO_DESEMPENHO,TEMPO_EXISTENCIA_ONLINE,AVALIACAO_RISCO,SCORE_INTERNO,RENDA
951446,1,4,0,1050000,0,6.09,50000,2,1024900,429100,443900,437.0,41,300.0,655.0,147900
940088,1,15,5,400000,1,6.28,200000,2,1947000,210400,1725500,500.0,24,300.0,336.0,214500
904566,1,1,5,400000,0,5.23,30000,2,122900,3100,119800,296.0,42,300.0,465.0,214500
958027,2,25,3,268000,1,5.98,50000,4,138700,138100,600,511.0,41,150.0,568.0,315100
964791,1,10,5,180000,1,3.48,40000,4,23800,0,0,296.0,27,300.0,394.0,309100
951618,1,14,5,200000,0,6.61,80000,2,160000,147400,12700,500.0,20,300.0,442.0,129700
936457,1,25,5,750000,0,7.22,240000,4,279200,177900,100,800.0,27,150.0,460.0,288500
955065,1,5,3,260000,0,6.33,50000,2,200800,115700,31900,752.0,44,300.0,645.0,449700
970606,2,22,3,288000,0,4.9,40000,3,3606000,373200,579400,404.0,62,300.0,612.0,410900
944755,1,17,3,800000,0,6.96,60000,3,215000,181700,33400,531.0,45,150.0,686.0,267900
921271,3,25,1,280000,1,5.57,50000,4,2414900,1528900,171200,669.0,30,300.0,661.0,316300
887278,2,10,5,320000,0,6.35,160000,4,487600,181000,105000,669.0,37,300.0,587.0,248500
909160,2,18,5,170000,0,5.38,90000,4,206000,177200,28800,669.0,46,300.0,749.0,170900
926886,2,25,5,220000,1,4.62,140000,4,2206000,439100,1002700,555.0,37,300.0,580.0,175700
908898,2,18,0,1000000,0,7.98,60000,4,9854700,4092600,4144400,792.0,32,150.0,643.0,562400
931815,4,13,0,500000,1,9.16,60000,1,553100,450800,102300,635.0,59,300.0,695.0,518700
968066,1,5,5,200000,1,5.06,50000,2,280700,223100,57600,392.0,19,300.0,508.0,153900
913283,2,22,2,450000,0,4.69,40000,3,203200,181700,21500,404.0,53,150.0,564.0,418100
930630,1,10,5,360000,2,6.46,250000,4,6749300,3630900,336200,579.0,34,300.0,603.0,300600
965727,0,25,5,500000,0,5.57,250000,4,8923200,2782900,855300,521.0,48,150.0,550.0,231500
930156,2,22,5,380000,0,6.17,50000,3,5865300,0,0,607.0,37,300.0,453.0,406000
906557,1,25,3,600000,0,6.37,50000,4,17565300,25000,574900,518.0,36,300.0,596.0,265400
918735,2,8,3,450000,2,7.43,60000,0,3037800,336300,2700700,720.0,35,300.0,625.0,464200
926204,2,22,0,675000,0,7.12,60000,3,4062100,3135500,246000,792.0,33,300.0,722.0,254500
947678,1,25,3,300000,0,1.67,40000,4,120500,0,0,91.0,25,300.0,663.0,294500
954406,2,7,4,250000,0,5.1,40000,4,764900,614800,81500,555.0,30,300.0,440.0,376900
935874,2,22,5,420500,2,5.1,230000,3,3036600,850300,566800,555.0,48,300.0,548.0,316300
923374,0,0,5,406900,0,7.72,100000,1,3662800,797700,599600,792.0,50,150.0,593.0,290900
931990,4,25,3,250000,0,6.43,50000,4,443100,27000,115600,511.0,48,150.0,621.0,224200
944836,1,15,5,210000,0,6.32,100000,2,201600,100200,101400,579.0,51,300.0,514.0,161200
943905,1,17,5,230000,0,4.52,120000,3,2219500,131000,269000,803.0,30,150.0,569.0,276300
956008,2,12,3,500000,0,6.49,50000,0,172700,172300,400,732.0,25,375.0,691.0,825400
948878,2,15,0,650000,0,4.98,40000,2,12825000,3138300,634100,555.0,35,150.0,551.0,216900
952020,4,25,3,160000,1,6.89,50000,4,286900,159200,127700,511.0,28,300.0,526.0,237600
907935,4,13,5,313500,2,5.62,170000,1,1627200,432800,106800,555.0,28,150.0,442.0,270300
918377,2,17,3,1000000,1,5.57,50000,3,9729100,291900,95400,613.0,36,150.0,465.0,275100
924703,1,19,0,400000,0,5.1,40000,2,1338700,682300,366700,467.0,29,300.0,551.0,177000
969354,1,25,0,1200000,0,6.01,50000,4,961300,668000,293300,579.0,39,300.0,811.0,534500
937924,1,13,3,380000,0,8.57,60000,1,3563100,2201400,784200,531.0,53,300.0,827.0,241200
909276,2,18,3,1050000,0,6.24,50000,4,3882800,660200,514900,511.0,28,300.0,600.0,374500
920768,2,15,3,400000,2,7.08,60000,2,1122600,400300,451700,828.0,36,300.0,654.0,705400
922004,2,8,3,250000,0,6.98,60000,0,195000,166200,28800,622.0,50,150.0,496.0,219400
960406,1,25,5,250000,0,7.03,90000,4,439900,29600,25400,500.0,21,300.0,652.0,372100
936707,0,25,5,290000,1,5.6,230000,4,581900,264800,289300,669.0,39,300.0,636.0,281200
954611,2,24,3,150000,1,4.46,30000,2,59400,32900,26500,404.0,41,300.0,492.0,156300
938253,2,10,5,350000,0,4.8,140000,4,455000,319800,135200,555.0,31,300.0,449.0,233900
925962,1,25,3,1000000,0,8.46,60000,4,130976200,5561000,20713500,531.0,38,300.0,835.0,340600
960322,1,15,0,850000,0,4.87,40000,2,390000,40000,350000,467.0,29,300.0,494.0,157600
966166,2,18,5,220000,0,5.94,120000,4,290300,228200,59800,669.0,38,150.0,630.0,599900
928327,1,10,5,220000,1,6.32,100000,4,191100,89800,200,500.0,24,300.0,448.0,524800
952740,4,25,3,450000,0,6.85,30000,4,96600,41100,55500,622.0,60,300.0,546.0,345400
973756,2,10,3,400000,1,7.75,60000,4,837900,189700,451800,622.0,48,300.0,603.0,281200
958531,1,10,5,1000000,0,5.27,90000,4,318800,0,0,296.0,27,300.0,489.0,407200
941413,0,25,5,900000,2,6.6,50000,4,25857900,684400,22900,669.0,71,0.0,433.0,353900
932884,2,18,4,250000,1,3.56,40000,4,72800,0,0,400.0,35,300.0,480.0,219400
939939,1,15,5,150000,0,6.08,90000,2,204400,103600,100600,579.0,37,300.0,483.0,174500
950677,1,4,3,500000,0,0.52,40000,2,496700,208900,31000,204.0,22,300.0,512.0,246000
958348,1,4,0,2000000,0,8.87,60000,2,11122600,258300,121100,886.0,31,300.0,621.0,1401100
940930,1,5,5,200000,0,4.29,120000,2,1965500,983900,924600,467.0,39,300.0,492.0,200000
957823,3,1,1,122000,1,5.31,40000,2,3902100,1437500,440700,555.0,65,150.0,560.0,151500
935311,2,2,5,300000,0,8.07,240000,1,3067200,109500,1900800,792.0,43,300.0,727.0,454500
950049,2,19,1,280000,0,5.47,50000,2,2561000,103700,56300,669.0,65,150.0,568.0,157600
937288,1,25,5,250000,1,4.71,150000,4,1208100,479700,122900,467.0,38,300.0,553.0,238800
929093,1,13,5,300000,0,6.94,80000,1,187000,186200,800,920.0,31,300.0,632.0,1159900
923088,1,15,0,1700000,0,5.34,50000,2,1172400,440200,155200,437.0,35,300.0,664.0,506600
965533,1,25,5,300000,0,9.12,240000,4,2448100,1713700,129200,687.0,38,300.0,550.0,576900
925670,1,23,5,280000,2,7.73,160000,3,110000,109300,700,687.0,35,150.0,449.0,312700
931833,1,18,5,250000,0,6.87,100000,4,218300,216100,2100,693.0,20,300.0,467.0,1528300
925888,0,7,5,350000,0,5.88,190000,4,158000,158000,0,669.0,36,300.0,643.0,503000
954223,1,15,0,500000,1,6.15,50000,2,9364200,5162600,2044100,675.0,28,300.0,483.0,157600
917861,1,15,3,450000,0,8.04,60000,2,171400,35400,135700,531.0,41,300.0,467.0,180600
911525,2,25,3,2000000,0,7.77,60000,4,21692800,3820400,1640000,622.0,54,0.0,641.0,530900
924492,1,4,0,2000000,1,5.25,40000,2,17115700,4186100,1000100,482.0,25,150.0,636.0,123600
945890,1,4,0,800000,0,8.19,60000,2,11284900,7179900,2609800,687.0,29,150.0,369.0,265400
932240,2,4,5,170000,0,4.34,40000,2,281000,80300,30200,555.0,36,300.0,749.0,138200
909172,1,4,3,600000,0,6.39,50000,2,35000,0,35000,123.0,27,300.0,544.0,152700
955172,1,5,5,150000,1,6.17,100000,2,455100,247500,207600,500.0,26,150.0,551.0,299400
932740,2,10,0,600000,0,7.65,60000,4,1148700,1084700,63900,792.0,36,150.0,539.0,289700
960577,1,18,3,800000,0,7.12,60000,4,3931800,1254100,1025100,531.0,29,150.0,682.0,193900
956464,1,4,3,290000,2,7.49,60000,2,465600,150700,315000,531.0,27,375.0,645.0,248500
965858,1,13,0,300000,0,5.31,40000,1,176000,20900,0,312.0,36,300.0,575.0,326000
978812,2,4,0,1250000,0,9.32,60000,2,11297200,3553900,2083900,792.0,53,150.0,489.0,249700
934107,2,19,3,285000,0,6.83,30000,2,861800,823100,32600,622.0,40,300.0,727.0,202400
952382,1,22,5,130000,0,0.69,40000,3,349000,72100,0,392.0,19,150.0,465.0,350300
928917,1,22,5,285900,2,5.48,30000,3,458500,293100,153200,392.0,19,150.0,625.0,324800
937870,0,4,5,392000,0,6.53,160000,2,1226300,326500,63000,521.0,37,300.0,510.0,254500
924163,1,22,5,200000,0,6.22,40000,3,144000,62800,81100,500.0,23,150.0,571.0,290900
924448,2,25,3,350000,0,5.9,50000,4,34300,33100,1200,511.0,47,150.0,476.0,356300
939461,2,25,3,320000,0,8.7,60000,4,11083200,348600,438000,622.0,31,300.0,507.0,304200
952021,1,10,5,135800,0,4.31,50000,4,425300,262800,3700,392.0,19,300.0,460.0,518700
914765,2,25,5,480000,0,5.61,100000,4,6482000,783100,1506700,555.0,46,150.0,634.0,238800
959332,2,25,3,350000,1,4.46,40000,4,70000,51300,18700,404.0,38,300.0,500.0,318800
936763,1,4,3,150000,0,3.85,40000,2,114300,68400,45900,204.0,21,300.0,793.0,431500
913128,1,2,5,250000,0,4.34,40000,1,307700,40400,20200,467.0,39,300.0,507.0,183000
962389,1,14,5,200000,0,5.32,100000,2,563800,259600,53800,675.0,32,150.0,607.0,172100
934373,2,1,3,350000,0,6.65,50000,2,2256100,1328800,118600,511.0,52,150.0,546.0,167300
963178,2,5,0,700000,2,9.0,60000,2,922300,425100,226300,792.0,40,300.0,589.0,253300
887010,1,10,5,388000,0,6.89,70000,4,256000,1700,241000,256.0,51,150.0,523.0,255700
965593,2,15,3,400000,0,5.64,30000,2,40000,39600,400,511.0,47,300.0,745.0,281200
914154,2,14,1,121200,0,7.08,50000,2,2116800,0,250000,619.0,70,300.0,543.0,167300
958349,4,4,5,190000,0,5.92,50000,2,72600,44000,1100,669.0,36,300.0,433.0,187900
965431,1,25,3,285000,0,9.12,60000,4,379600,219700,159900,531.0,47,150.0,700.0,288500
958001,2,18,5,700000,0,6.89,300000,4,3919600,1650100,389700,669.0,38,300.0,406.0,277500
920526,2,18,5,255000,0,6.71,160000,4,782900,485900,0,669.0,42,300.0,639.0,216900
930132,2,22,3,370000,0,5.3,50000,3,1484500,551900,155900,511.0,46,0.0,573.0,400000
928056,2,25,3,200000,2,6.17,50000,4,1464000,266500,1197500,511.0,69,0.0,559.0,253300
913003,1,25,0,1200000,0,6.89,60000,4,2179200,654300,1498400,687.0,27,300.0,682.0,630200
928436,1,0,5,140000,0,4.41,50000,1,612800,368100,144600,392.0,26,300.0,403.0,290900
969083,2,8,0,600000,0,5.82,50000,0,1818900,382800,539600,669.0,63,150.0,548.0,232700
928494,2,22,3,280000,0,5.79,50000,3,1150900,834900,55700,511.0,39,300.0,453.0,315100
937064,1,6,3,290000,0,4.46,40000,0,61900,0,0,91.0,26,300.0,394.0,186600
918027,2,22,3,900000,0,8.27,60000,3,1138100,729000,307500,622.0,40,150.0,591.0,275100
969431,1,25,5,350000,0,5.58,120000,4,1449000,262000,26000,579.0,28,150.0,496.0,530900
965617,2,15,5,1225000,0,6.44,50000,2,294400,0,0,607.0,41,300.0,482.0,273900
974226,1,19,0,500000,0,7.8,60000,2,1854000,1159400,337900,687.0,33,300.0,510.0,173300
967879,1,5,5,240000,2,6.82,80000,2,715300,82000,138300,500.0,23,300.0,541.0,255700
950845,1,25,5,180000,0,6.43,100000,4,200500,95400,900,500.0,24,300.0,458.0,229100
965459,1,25,5,198600,0,4.77,120000,4,862400,689400,173000,562.0,29,300.0,544.0,213300
932828,1,25,5,400000,0,6.93,240000,4,4451100,1219700,938100,579.0,27,300.0,716.0,248500
925260,2,18,5,155000,2,4.57,50000,4,253600,11500,137000,555.0,41,375.0,446.0,229100
956066,0,25,0,650000,0,7.46,50000,4,331400,21400,2100,878.0,38,150.0,634.0,355100
909575,2,25,5,180000,0,7.16,50000,4,192000,0,165000,716.0,42,300.0,568.0,679900
961147,0,25,5,400000,0,5.64,80000,4,180000,30000,150000,869.0,55,300.0,722.0,1328400
924915,1,18,5,180000,1,2.61,40000,4,139100,5300,19700,296.0,28,300.0,639.0,227900
948968,1,6,5,300000,0,7.92,100000,0,10384700,329100,11400,687.0,39,300.0,634.0,242400
971081,2,12,5,180000,0,7.63,130000,0,3259900,2451700,460700,732.0,42,300.0,775.0,197600
924528,1,4,3,300000,0,5.55,30000,2,80800,73100,7700,518.0,31,300.0,602.0,147900
917587,0,14,3,350000,0,9.28,60000,2,5167700,1186700,1094200,622.0,56,300.0,618.0,174500
942598,2,18,3,250000,0,5.25,40000,4,100000,0,0,212.0,38,300.0,234.0,277500
897787,1,10,5,250000,1,5.71,140000,4,672500,198400,239700,586.0,25,300.0,544.0,1598600
926596,1,7,5,200000,0,6.2,110000,4,111100,111100,0,675.0,31,150.0,505.0,166000
951107,2,25,3,320000,0,5.92,50000,4,1329700,1137600,155000,511.0,29,150.0,709.0,298200
915971,2,5,3,2000000,0,8.14,60000,2,14102400,5089900,9010700,720.0,32,300.0,704.0,306600
960963,1,13,3,650000,0,6.97,50000,1,403000,125900,277000,776.0,26,225.0,756.0,273900
913839,0,15,3,300000,0,5.62,50000,2,12006400,2239300,1195000,511.0,51,150.0,620.0,160000
917123,1,25,5,180000,1,5.04,50000,4,149500,65600,3600,467.0,28,300.0,621.0,553900
938510,1,23,5,580000,0,6.53,210000,3,351100,59000,0,579.0,29,150.0,451.0,303000
911109,1,6,3,135500,0,1.83,40000,0,480200,88100,361900,323.0,24,300.0,584.0,238800
960008,0,25,4,700000,0,8.83,60000,4,1369500,325200,176500,878.0,32,300.0,813.0,296900
936684,1,10,5,250000,1,5.89,100000,4,757500,443300,47500,500.0,24,300.0,546.0,278800
950815,1,25,5,300000,0,8.84,240000,4,3252800,1017800,1762800,687.0,36,300.0,783.0,414500
981974,2,25,5,400000,0,3.55,50000,4,135000,134000,1000,555.0,30,300.0,580.0,254500
950302,1,5,5,350000,2,4.13,50000,2,210000,118000,92000,712.0,22,300.0,523.0,178200
971648,2,10,5,350000,0,6.29,50000,4,3010500,81900,2000,521.0,39,300.0,534.0,276300
929975,1,18,5,250000,2,5.98,180000,4,675300,618700,56500,500.0,22,300.0,528.0,298200
966868,1,15,5,700000,1,5.75,100000,2,146000,94800,51200,437.0,32,300.0,560.0,521200
966375,1,18,5,350000,0,9.8,250000,4,2700200,1030200,1149700,687.0,30,300.0,681.0,300600
938418,2,10,5,230000,0,7.82,190000,4,1921700,495000,322500,792.0,36,150.0,548.0,256900
916678,1,5,5,300000,0,7.58,50000,2,100000,65500,34500,687.0,35,300.0,519.0,213300
928520,1,6,5,270000,0,4.38,30000,0,595300,0,122600,296.0,45,300.0,577.0,252100
926518,1,14,3,150000,0,3.58,40000,2,90000,67700,22400,300.0,42,300.0,498.0,140600
951267,2,10,3,250000,0,5.38,40000,4,48100,48000,0,404.0,32,150.0,396.0,196300
945834,1,25,0,2500000,0,4.39,40000,4,29900,29900,0,467.0,30,300.0,508.0,393900
961001,1,23,0,400000,0,5.49,50000,3,80000,68100,11900,579.0,31,150.0,544.0,323600
954772,2,18,0,1000000,0,6.26,50000,4,2609600,1047200,1291900,669.0,50,150.0,718.0,438700
916708,1,4,5,450000,0,5.75,100000,2,517600,294300,0,579.0,42,150.0,455.0,139400
949139,1,4,3,320000,0,7.77,60000,2,3546600,972800,1463000,531.0,48,300.0,471.0,138200
943897,1,11,5,240000,0,1.43,40000,0,3396900,289500,49000,392.0,22,300.0,725.0,243600
953542,1,15,5,518000,0,7.2,270000,2,2697300,733100,1964200,687.0,51,300.0,643.0,247200
922853,2,1,0,400000,2,6.0,50000,2,137300,33300,26700,669.0,48,300.0,713.0,187900
922027,1,4,3,180000,0,7.64,30000,2,79200,79200,0,531.0,75,300.0,464.0,328500
913518,1,25,0,410000,0,6.19,50000,4,316000,244900,69100,675.0,31,300.0,569.0,317500
931899,1,8,5,150000,0,1.31,40000,0,20200,0,0,296.0,33,300.0,729.0,398700
947153,0,18,0,620000,0,7.63,60000,4,1323000,906100,381900,792.0,39,375.0,609.0,326000
949483,3,1,1,250000,1,8.1,60000,2,305800,13700,292200,792.0,49,300.0,514.0,237600
943129,1,4,5,600000,2,7.68,300000,2,335100,100800,37800,920.0,40,150.0,612.0,1982800
976369,1,17,5,400000,0,6.35,300000,3,1931400,266200,1653600,788.0,51,0.0,517.0,1178100
936722,1,14,5,210000,0,5.78,100000,2,235900,114300,5700,834.0,23,300.0,637.0,169700
961508,2,8,3,500000,0,4.06,40000,0,155900,56400,0,404.0,34,300.0,614.0,214500
917256,1,4,5,767400,0,7.34,210000,2,1280100,313200,191500,687.0,53,300.0,673.0,242400
976302,1,10,3,200000,0,5.92,50000,4,729900,647600,82300,518.0,29,150.0,641.0,237600
930446,1,24,3,280000,0,6.87,60000,2,785500,573600,140700,531.0,39,300.0,394.0,173300
940584,0,22,5,330000,0,4.5,30000,3,124100,0,0,400.0,61,300.0,598.0,298200
961258,2,5,5,180000,0,6.89,120000,2,614700,78100,202900,792.0,46,300.0,605.0,406000
959627,3,14,1,121200,0,5.0,40000,2,2286400,304800,178000,555.0,55,150.0,537.0,144200
927073,1,4,5,271200,0,4.38,90000,2,1344700,841600,90900,392.0,25,150.0,553.0,284800
924770,1,5,5,250000,0,4.36,50000,2,927300,142700,0,467.0,36,150.0,580.0,144200
936419,1,18,5,350000,0,7.92,200000,4,1059200,421500,637600,613.0,22,300.0,654.0,232700
927295,3,15,0,1200000,0,9.16,60000,2,1541000,509000,1032000,792.0,58,300.0,489.0,521200
940059,1,25,5,350000,0,6.41,100000,4,20500,20000,500,500.0,23,150.0,460.0,292100
929702,4,13,4,528000,0,5.38,40000,1,1349000,663500,413500,555.0,42,300.0,862.0,545400
970525,1,4,5,400000,0,4.66,50000,2,115500,0,0,296.0,31,150.0,394.0,141800
940765,1,22,5,240000,1,7.38,100000,3,259900,205800,54100,613.0,22,150.0,623.0,653300
914601,1,17,5,200000,0,6.13,50000,3,80600,29200,18500,579.0,38,300.0,603.0,236300
928948,1,18,5,388500,0,8.0,270000,4,4510400,1985000,56700,687.0,32,300.0,521.0,326000
966344,1,18,5,140000,1,5.52,30000,4,27000,0,27000,407.0,31,300.0,555.0,471500
946187,1,22,3,995000,0,6.67,50000,3,8863100,579700,706500,619.0,42,300.0,408.0,827800
953553,1,18,5,410000,0,7.55,280000,4,925100,390000,535000,800.0,30,150.0,603.0,276300
964528,2,2,1,300000,0,4.29,40000,1,4515700,512700,103700,653.0,66,150.0,523.0,180600
915286,1,7,5,140000,0,1.44,40000,4,38000,38000,0,586.0,25,150.0,621.0,996300
942869,2,22,2,2000000,0,9.3,60000,3,8993600,618200,6375700,622.0,62,150.0,691.0,343000
905987,2,13,3,800000,0,5.66,50000,1,5015000,4037600,299100,511.0,32,300.0,616.0,134500
930494,1,13,5,200000,0,6.76,160000,1,415500,312000,103500,579.0,32,300.0,550.0,421800
940467,1,19,5,206500,0,5.38,50000,2,7957900,59700,300,467.0,42,150.0,473.0,214500
915382,1,10,5,200000,0,7.44,140000,4,1242500,981500,261000,613.0,22,300.0,709.0,208500
945296,1,25,5,360000,0,6.2,170000,4,140000,139700,400,500.0,20,150.0,458.0,293300
944180,2,7,5,172300,0,5.68,100000,4,762900,92800,557300,669.0,37,150.0,444.0,157600
944361,0,25,3,1300000,0,7.31,60000,4,984700,719000,265700,622.0,41,150.0,544.0,438700
905457,1,25,5,1400000,2,8.66,590000,4,30861400,2128700,7308600,687.0,35,300.0,813.0,505400
886616,2,25,5,400000,0,6.07,190000,4,242700,70700,172100,669.0,45,150.0,521.0,282400
943863,2,14,4,750000,0,9.15,60000,2,314500,312500,2000,792.0,39,300.0,449.0,145400
925067,1,15,3,200000,0,4.68,30000,2,1442800,126900,20000,732.0,34,300.0,582.0,149100
962432,2,8,1,170000,1,5.1,40000,0,847200,456900,150800,555.0,69,300.0,688.0,208500
966067,4,4,3,1200000,2,6.94,60000,2,34595100,2570900,885700,904.0,39,300.0,557.0,1053200
952788,1,23,0,5000000,2,5.75,50000,3,47803000,13423900,4054800,579.0,31,300.0,652.0,350300
905973,2,15,5,180000,0,4.62,110000,2,809300,408200,232400,413.0,31,300.0,566.0,144200
938759,0,13,5,287800,0,5.17,140000,1,481200,176100,268100,555.0,39,150.0,498.0,270300
944665,1,22,1,360000,0,5.58,40000,3,10465300,42000,4000,562.0,31,300.0,562.0,541800
952171,2,2,5,350000,0,5.77,190000,1,295600,21000,100,869.0,38,150.0,543.0,1530800
954975,1,25,5,250000,0,6.26,180000,4,760000,98900,661100,500.0,24,300.0,605.0,246000
920643,1,8,5,200000,1,5.04,50000,0,73300,20000,53400,467.0,38,150.0,456.0,281200
926988,1,5,3,350000,0,7.44,60000,2,4180800,466800,145400,531.0,47,300.0,672.0,186600
913478,1,13,2,450000,0,7.38,60000,1,480000,217800,262200,631.0,41,300.0,501.0,363600
917452,2,18,3,350000,0,6.76,50000,4,2846200,2382300,463900,511.0,46,300.0,410.0,305400
913659,1,25,5,350000,0,6.09,120000,4,167000,0,167000,422.0,47,150.0,469.0,213300
962308,2,17,5,220000,0,7.78,180000,3,977500,229300,489800,792.0,44,150.0,453.0,289700
976591,1,22,5,500000,0,5.12,290000,3,4258900,1165400,870800,467.0,29,0.0,722.0,461800
921453,2,8,5,500000,0,4.78,140000,0,1414900,905800,90000,555.0,29,150.0,611.0,138200
955647,1,4,3,300000,0,4.24,40000,2,100000,40000,60000,300.0,44,300.0,458.0,177000
943636,4,18,5,210000,0,4.77,130000,4,10806800,319200,97300,555.0,35,300.0,663.0,296900
936428,1,25,5,200000,0,6.24,110000,4,142300,136300,6100,500.0,24,300.0,483.0,209700
933921,1,17,5,244200,0,5.0,150000,3,1029800,521300,12200,467.0,55,300.0,444.0,372100
952263,1,6,3,192000,0,7.22,60000,0,80000,49400,30600,834.0,55,150.0,451.0,952600
945747,1,13,5,500000,0,5.46,60000,1,55200,54100,1100,562.0,31,300.0,419.0,190300
930822,2,25,5,200000,0,6.3,100000,4,40000,39800,200,776.0,35,300.0,406.0,250900
977611,1,25,5,200000,1,5.31,30000,4,295900,293500,2400,392.0,22,300.0,526.0,258200
903944,1,19,5,500000,0,6.45,100000,2,750900,398400,352600,500.0,26,300.0,496.0,179400
919837,2,7,3,150000,0,6.42,50000,4,334000,210700,123400,613.0,44,150.0,322.0,341800
946939,2,22,3,500000,0,8.5,60000,3,1036300,567400,300600,545.0,25,300.0,646.0,195100
915155,1,4,3,500000,1,4.9,40000,2,606700,313400,171500,300.0,30,150.0,609.0,173300
949948,0,25,5,198000,0,6.03,110000,4,68400,68000,400,776.0,34,0.0,514.0,270300
949317,1,18,2,800000,0,5.32,50000,4,1071300,296000,346000,518.0,41,150.0,573.0,350300
939811,2,22,5,268100,2,7.63,220000,3,3244800,256900,350400,792.0,46,150.0,476.0,288500
927512,1,18,3,250000,0,4.25,30000,4,132400,132400,0,631.0,36,300.0,444.0,249700
930597,0,10,3,420000,0,4.5,30000,4,25000,23200,1800,404.0,30,300.0,464.0,185400
963619,1,7,4,1200000,0,5.92,50000,4,683400,200700,482700,600.0,20,300.0,587.0,249700
916651,1,17,5,300000,0,7.87,130000,3,123700,66900,53600,613.0,23,300.0,539.0,256900
965771,2,25,3,390000,0,7.65,60000,4,400600,113400,236900,828.0,27,300.0,575.0,1175600
959704,1,10,5,123000,1,5.34,40000,4,318800,266900,51800,482.0,23,150.0,519.0,223000
916597,2,10,0,800000,0,7.22,60000,4,5447000,1257800,2485800,792.0,38,150.0,741.0,340600
920943,2,4,3,195000,0,6.06,30000,2,3280300,59400,200,511.0,43,150.0,632.0,103000
948474,1,22,5,130000,2,4.41,40000,3,1139200,47400,3800,467.0,46,150.0,677.0,320000
949670,1,25,5,175900,2,8.05,130000,4,360000,228500,131500,613.0,23,300.0,596.0,492100
943332,1,10,5,121200,0,4.34,40000,4,153500,0,0,518.0,26,300.0,657.0,763600
925216,1,25,5,500000,0,6.33,270000,4,14017000,1177800,7228300,675.0,40,150.0,548.0,249700
919141,1,17,5,200000,0,2.03,40000,3,26800,0,26800,200.0,18,150.0,521.0,292100
930900,1,24,3,220000,0,7.43,60000,2,1364400,964700,3100,631.0,28,300.0,602.0,185400
949977,1,22,5,250000,0,5.42,40000,3,367400,178700,44700,392.0,22,300.0,460.0,283600
948579,2,5,5,160000,0,6.0,100000,2,931300,355800,364400,669.0,38,300.0,666.0,299400
932118,2,25,5,611000,0,9.45,330000,4,6228100,1029000,782600,878.0,49,300.0,444.0,320000
927781,1,23,3,280000,0,4.11,40000,3,42700,39700,3000,300.0,40,150.0,637.0,469000
952462,1,25,2,190000,0,6.67,40000,4,211600,157800,53800,342.0,22,300.0,521.0,233900
939350,1,16,4,350000,1,5.55,50000,2,430700,277800,106200,579.0,37,300.0,560.0,122400
956620,2,15,3,250000,0,7.6,60000,2,143500,77200,66300,622.0,43,150.0,476.0,183000
906290,2,7,5,698000,0,7.19,470000,4,1154000,606700,547400,919.0,57,150.0,641.0,808400
929341,2,18,5,250000,0,6.35,190000,4,816700,398800,56000,669.0,38,300.0,528.0,275100
914907,1,15,4,882300,0,8.3,60000,2,5393500,2036900,2187800,687.0,49,300.0,698.0,458100
926962,2,4,5,210000,0,5.76,110000,2,32100,32100,0,593.0,25,300.0,541.0,200000
950361,2,1,3,500000,0,7.0,50000,2,2047300,1982100,65200,511.0,45,300.0,541.0,158800
963833,2,25,5,300000,0,9.21,240000,4,1864400,430100,191900,878.0,33,300.0,618.0,425400
948206,1,8,5,290000,0,7.45,100000,0,234800,144900,0,687.0,31,300.0,600.0,243600
915510,1,13,3,358000,2,3.85,40000,1,280500,185900,94600,100.0,22,300.0,415.0,273900
945987,1,2,5,180000,0,5.71,100000,1,359200,113800,141500,930.0,23,300.0,591.0,753900
933190,1,25,1,150000,0,4.64,40000,4,2955700,375200,100,467.0,40,300.0,500.0,258200
963460,2,16,3,213600,0,0.57,40000,2,1723700,697500,956600,404.0,41,150.0,673.0,147900
962286,1,25,3,137000,1,8.62,60000,4,63500,60400,3100,531.0,29,300.0,625.0,231500
952631,1,5,5,250000,0,5.74,30000,2,78200,60500,17700,482.0,18,150.0,496.0,151500
919628,2,25,3,620000,0,8.66,60000,4,30000,28600,1400,622.0,36,300.0,568.0,414500
953819,2,25,5,250000,0,5.19,40000,4,2176100,40900,19400,555.0,40,150.0,551.0,300600
942157,2,18,5,950000,0,5.12,190000,4,8857000,497400,261100,413.0,46,300.0,544.0,381800
918430,1,17,5,396100,0,6.97,190000,3,7166100,614200,356100,579.0,35,300.0,663.0,286000
922555,1,15,5,380000,1,7.03,100000,2,560000,271100,288900,437.0,30,300.0,664.0,135700
957883,0,18,5,250000,1,5.08,30000,4,1015600,0,138300,400.0,58,300.0,449.0,313900
968047,1,10,5,200000,2,5.49,100000,4,354700,250200,2800,500.0,18,150.0,516.0,256900
967067,1,17,5,185000,0,5.42,110000,3,1051600,42100,317900,768.0,38,150.0,632.0,815700
934498,1,5,5,450000,1,6.67,160000,2,6655500,3293000,1562000,579.0,40,300.0,489.0,118800
953681,1,2,1,200000,2,7.44,60000,1,135800,30800,0,687.0,28,300.0,580.0,610800
